Plot_ID,Median,Mode
18-OBR-YTBW-B5I-4831,70,55
18-OBR-YTBW-B5I-4832,75,62
18-OBR-YTBW-B5I-4833,71,44
18-OBR-YTBW-B5I-4834,74,54
18-OBR-YTBW-B5I-4835,57,51
18-OBR-YTBW-B5I-4836,64,54
18-OBR-YTBW-B5I-4837,55,49
18-OBR-YTBW-B5I-4838,58,46
18-OBR-YTBW-B5I-4839,64,52
18-OBR-YTBW-B5I-4840,70,49
18-OBR-YTBW-B5I-4841,73,49
18-OBR-YTBW-B5I-4842,76,61
18-OBR-YTBW-B5I-4843,63,58
18-OBR-YTBW-B5I-4844,80,67
18-OBR-YTBW-B5I-4845,73,53
18-OBR-YTBW-B5I-4846,71,49
18-OBR-YTBW-B5I-4847,67,57
18-OBR-YTBW-B5I-4848,63,51
18-OBR-YTBW-B5I-4849,57,47
18-OBR-YTBW-B5I-4850,70,52
18-OBR-YTBW-B5I-4851,61,52
18-OBR-YTBW-B5I-4852,68,59
18-OBR-YTBW-B5I-4853,63,50
18-OBR-YTBW-B5I-4854,83,51
18-OBR-YTBW-B5I-4855,74,56
18-OBR-YTBW-B5I-4856,68,51
18-OBR-YTBW-B5I-4857,74,52
18-OBR-YTBW-B5I-4858,80,52
18-OBR-YTBW-B5I-4859,71,55
18-OBR-YTBW-B5I-4860,66,51
18-OBR-YTBW-B5I-4901,71,54
18-OBR-YTBW-B5I-4902,70,59
18-OBR-YTBW-B5I-4903,84,53
18-OBR-YTBW-B5I-4904,78,52
18-OBR-YTBW-B5I-4905,64,53
18-OBR-YTBW-B5I-4906,80,56
18-OBR-YTBW-B5I-4907,75,58
18-OBR-YTBW-B5I-4908,73,47
18-OBR-YTBW-B5I-4909,65,45
18-OBR-YTBW-B5I-4910,71,53
18-OBR-YTBW-B5I-4911,64,51
18-OBR-YTBW-B5I-4912,63,48
18-OBR-YTBW-B5I-4913,57,59
18-OBR-YTBW-B5I-4914,63,59
18-OBR-YTBW-B5I-4915,59,58
18-OBR-YTBW-B5I-4916,66,57
18-OBR-YTBW-B5I-4917,63,62
18-OBR-YTBW-B5I-4918,76,62
18-OBR-YTBW-B5I-4919,60,50
18-OBR-YTBW-B5I-4920,77,56
18-OBR-YTBW-B5I-4921,74,62
18-OBR-YTBW-B5I-4922,57,50
18-OBR-YTBW-B5I-4923,57,48
18-OBR-YTBW-B5I-4924,69,60
18-OBR-YTBW-B5I-4925,60,56
18-OBR-YTBW-B5I-4926,57,54
18-OBR-YTBW-B5I-4927,58,57
18-OBR-YTBW-B5I-4928,89,57
18-OBR-YTBW-B5I-4929,68,53
18-OBR-YTBW-B5I-4930,69,50
18-OBR-YTBW-B5I-4931,57,50
18-OBR-YTBW-B5I-4932,65,51
18-OBR-YTBW-B5I-4933,74,49
18-OBR-YTBW-B5I-4934,67,53
18-OBR-YTBW-B5I-4935,69,51
18-OBR-YTBW-B5I-4936,64,53
18-OBR-YTBW-B5I-4937,63,56
18-OBR-YTBW-B5I-4938,76,50
18-OBR-YTBW-B5I-4939,78,62
18-OBR-YTBW-B5I-4940,72,52
18-OBR-YTBW-B5I-4941,60,53
18-OBR-YTBW-B5I-4942,61,49
18-OBR-YTBW-B5I-4943,69,60
18-OBR-YTBW-B5I-4944,66,58
18-OBR-YTBW-B5I-4945,66,61
18-OBR-YTBW-B5I-4946,74,54
18-OBR-YTBW-B5I-4947,66,57
18-OBR-YTBW-B5I-4948,64,58
18-OBR-YTBW-B5I-4949,64,47
18-OBR-YTBW-B5I-4950,74,49
18-OBR-YTBW-B5I-4951,56,51
18-OBR-YTBW-B5I-4952,52,45
18-OBR-YTBW-B5I-4953,49,48
18-OBR-YTBW-B5I-4954,87,58
18-OBR-YTBW-B5I-4955,72,51
18-OBR-YTBW-B5I-4956,65,67
18-OBR-YTBW-B5I-4957,67,57
18-OBR-YTBW-B5I-4958,75,53
18-OBR-YTBW-B5I-4959,57,53
18-OBR-YTBW-B5I-4960,71,52
18-OBR-YTBW-B5I-5001,68,53
18-OBR-YTBW-B5I-5002,74,59
18-OBR-YTBW-B5I-5003,85,61
18-OBR-YTBW-B5I-5004,79,58
18-OBR-YTBW-B5I-5005,69,58
18-OBR-YTBW-B5I-5006,97,65
18-OBR-YTBW-B5I-5007,77,61
18-OBR-YTBW-B5I-5008,68,50
18-OBR-YTBW-B5I-5009,72,53
18-OBR-YTBW-B5I-501,65,56
18-OBR-YTBW-B5I-5010,70,51
18-OBR-YTBW-B5I-5011,82,58
18-OBR-YTBW-B5I-5012,64,55
18-OBR-YTBW-B5I-5013,64,54
18-OBR-YTBW-B5I-5014,74,59
18-OBR-YTBW-B5I-5015,72,54
18-OBR-YTBW-B5I-5016,57,54
18-OBR-YTBW-B5I-5017,70,50
18-OBR-YTBW-B5I-5018,58,52
18-OBR-YTBW-B5I-5019,59,46
18-OBR-YTBW-B5I-502,64,48
18-OBR-YTBW-B5I-5020,54,39
18-OBR-YTBW-B5I-5021,52,43
18-OBR-YTBW-B5I-5022,51,36
18-OBR-YTBW-B5I-5023,67,47
18-OBR-YTBW-B5I-5024,74,49
18-OBR-YTBW-B5I-5025,68,53
18-OBR-YTBW-B5I-5026,59,54
18-OBR-YTBW-B5I-5027,82,63
18-OBR-YTBW-B5I-5028,62,46
18-OBR-YTBW-B5I-5029,79,62
18-OBR-YTBW-B5I-503,58,50
18-OBR-YTBW-B5I-5030,89,60
18-OBR-YTBW-B5I-5031,78,58
18-OBR-YTBW-B5I-5032,79,60
18-OBR-YTBW-B5I-5033,74,56
18-OBR-YTBW-B5I-5034,71,61
18-OBR-YTBW-B5I-5035,68,55
18-OBR-YTBW-B5I-5036,74,52
18-OBR-YTBW-B5I-5037,79,53
18-OBR-YTBW-B5I-5038,74,53
18-OBR-YTBW-B5I-5039,48,48
18-OBR-YTBW-B5I-504,58,49
18-OBR-YTBW-B5I-5040,58,45
18-OBR-YTBW-B5I-5041,58,46
18-OBR-YTBW-B5I-5042,64,48
18-OBR-YTBW-B5I-5043,48,38
18-OBR-YTBW-B5I-5044,42,30
18-OBR-YTBW-B5I-5045,45,42
18-OBR-YTBW-B5I-5046,67,52
18-OBR-YTBW-B5I-5047,76,53
18-OBR-YTBW-B5I-5048,74,54
18-OBR-YTBW-B5I-5049,53,44
18-OBR-YTBW-B5I-505,68,50
18-OBR-YTBW-B5I-5050,73,52
18-OBR-YTBW-B5I-5051,62,44
18-OBR-YTBW-B5I-5052,48,39
18-OBR-YTBW-B5I-5053,61,58
18-OBR-YTBW-B5I-5054,77,60
18-OBR-YTBW-B5I-5055,85,65
18-OBR-YTBW-B5I-5056,82,67
18-OBR-YTBW-B5I-5057,92,62
18-OBR-YTBW-B5I-5058,83,61
18-OBR-YTBW-B5I-5059,75,58
18-OBR-YTBW-B5I-506,64,51
18-OBR-YTBW-B5I-5060,69,60
18-OBR-YTBW-B5I-507,47,47
18-OBR-YTBW-B5I-508,51,57
18-OBR-YTBW-B5I-509,59,48
18-OBR-YTBW-B5I-510,54,40
18-OBR-YTBW-B5I-5101,76,59
18-OBR-YTBW-B5I-5102,68,56
18-OBR-YTBW-B5I-5103,88,62
18-OBR-YTBW-B5I-5104,83,63
18-OBR-YTBW-B5I-5105,79,65
18-OBR-YTBW-B5I-5106,83,67
18-OBR-YTBW-B5I-5107,67,66
18-OBR-YTBW-B5I-5108,66,57
18-OBR-YTBW-B5I-5109,55,55
18-OBR-YTBW-B5I-511,63,48
18-OBR-YTBW-B5I-5110,58,39
18-OBR-YTBW-B5I-5111,64,41
18-OBR-YTBW-B5I-5112,71,49
18-OBR-YTBW-B5I-5113,64,44
18-OBR-YTBW-B5I-5114,63,50
18-OBR-YTBW-B5I-5115,69,54
18-OBR-YTBW-B5I-5116,76,58
18-OBR-YTBW-B5I-5117,76,63
18-OBR-YTBW-B5I-5118,79,54
18-OBR-YTBW-B5I-5119,73,55
18-OBR-YTBW-B5I-512,56,42
18-OBR-YTBW-B5I-5120,77,57
18-OBR-YTBW-B5I-5121,70,52
18-OBR-YTBW-B5I-5122,75,52
18-OBR-YTBW-B5I-5123,85,56
18-OBR-YTBW-B5I-5124,89,69
18-OBR-YTBW-B5I-5125,85,67
18-OBR-YTBW-B5I-5126,71,63
18-OBR-YTBW-B5I-5127,64,59
18-OBR-YTBW-B5I-5128,79,60
18-OBR-YTBW-B5I-5129,83,69
18-OBR-YTBW-B5I-513,52,46
18-OBR-YTBW-B5I-5130,70,59
18-OBR-YTBW-B5I-5131,64,55
18-OBR-YTBW-B5I-5132,65,56
18-OBR-YTBW-B5I-5133,80,61
18-OBR-YTBW-B5I-5134,74,60
18-OBR-YTBW-B5I-5135,77,59
18-OBR-YTBW-B5I-5136,76,60
18-OBR-YTBW-B5I-5137,86,68
18-OBR-YTBW-B5I-5138,78,57
18-OBR-YTBW-B5I-5139,67,49
18-OBR-YTBW-B5I-514,55,39
18-OBR-YTBW-B5I-5140,66,51
18-OBR-YTBW-B5I-5141,60,46
18-OBR-YTBW-B5I-5142,62,53
18-OBR-YTBW-B5I-5143,67,56
18-OBR-YTBW-B5I-5144,64,57
18-OBR-YTBW-B5I-5145,66,65
18-OBR-YTBW-B5I-5146,82,64
18-OBR-YTBW-B5I-5147,73,58
18-OBR-YTBW-B5I-5148,77,53
18-OBR-YTBW-B5I-5149,63,52
18-OBR-YTBW-B5I-515,50,39
18-OBR-YTBW-B5I-5150,81,51
18-OBR-YTBW-B5I-5151,84,55
18-OBR-YTBW-B5I-5152,77,51
18-OBR-YTBW-B5I-5153,88,59
18-OBR-YTBW-B5I-5154,77,61
18-OBR-YTBW-B5I-5155,65,59
18-OBR-YTBW-B5I-5156,67,50
18-OBR-YTBW-B5I-5157,65,49
18-OBR-YTBW-B5I-5158,87,58
18-OBR-YTBW-B5I-5159,86,61
18-OBR-YTBW-B5I-516,50,35
18-OBR-YTBW-B5I-5160,74,51
18-OBR-YTBW-B5I-517,42,35
18-OBR-YTBW-B5I-518,52,38
18-OBR-YTBW-B5I-519,51,39
18-OBR-YTBW-B5I-520,55,37
18-OBR-YTBW-B5I-5201,78,53
18-OBR-YTBW-B5I-5202,76,54
18-OBR-YTBW-B5I-5203,82,57
18-OBR-YTBW-B5I-5204,79,60
18-OBR-YTBW-B5I-5205,84,67
18-OBR-YTBW-B5I-5206,80,63
18-OBR-YTBW-B5I-5207,84,64
18-OBR-YTBW-B5I-5208,65,53
18-OBR-YTBW-B5I-5209,66,47
18-OBR-YTBW-B5I-521,46,37
18-OBR-YTBW-B5I-5210,66,62
18-OBR-YTBW-B5I-5211,66,51
18-OBR-YTBW-B5I-5212,60,54
18-OBR-YTBW-B5I-5213,60,53
18-OBR-YTBW-B5I-5214,74,60
18-OBR-YTBW-B5I-5215,81,64
18-OBR-YTBW-B5I-5216,66,55
18-OBR-YTBW-B5I-5217,76,52
18-OBR-YTBW-B5I-5218,84,67
18-OBR-YTBW-B5I-5219,77,66
18-OBR-YTBW-B5I-522,45,34
18-OBR-YTBW-B5I-5220,73,51
18-OBR-YTBW-B5I-5221,64,52
18-OBR-YTBW-B5I-5222,68,45
18-OBR-YTBW-B5I-5223,73,54
18-OBR-YTBW-B5I-5224,79,65
18-OBR-YTBW-B5I-5225,82,63
18-OBR-YTBW-B5I-5226,71,57
18-OBR-YTBW-B5I-5227,66,59
18-OBR-YTBW-B5I-5228,72,56
18-OBR-YTBW-B5I-5229,75,64
18-OBR-YTBW-B5I-523,48,37
18-OBR-YTBW-B5I-5230,74,61
18-OBR-YTBW-B5I-5231,59,49
18-OBR-YTBW-B5I-5232,78,62
18-OBR-YTBW-B5I-5233,85,59
18-OBR-YTBW-B5I-5234,76,61
18-OBR-YTBW-B5I-5235,65,56
18-OBR-YTBW-B5I-5236,76,60
18-OBR-YTBW-B5I-5237,82,58
18-OBR-YTBW-B5I-5238,59,44
18-OBR-YTBW-B5I-5239,61,44
18-OBR-YTBW-B5I-524,59,41
18-OBR-YTBW-B5I-5240,70,53
18-OBR-YTBW-B5I-5241,51,41
18-OBR-YTBW-B5I-5242,64,56
18-OBR-YTBW-B5I-5243,61,55
18-OBR-YTBW-B5I-5244,67,61
18-OBR-YTBW-B5I-5245,73,57
18-OBR-YTBW-B5I-5246,67,63
18-OBR-YTBW-B5I-5247,76,63
18-OBR-YTBW-B5I-5248,69,57
18-OBR-YTBW-B5I-5249,66,54
18-OBR-YTBW-B5I-525,51,40
18-OBR-YTBW-B5I-5250,68,50
18-OBR-YTBW-B5I-5251,72,50
18-OBR-YTBW-B5I-5252,73,54
18-OBR-YTBW-B5I-5253,71,51
18-OBR-YTBW-B5I-5254,78,62
18-OBR-YTBW-B5I-5255,76,63
18-OBR-YTBW-B5I-5256,76,62
18-OBR-YTBW-B5I-5257,78,65
18-OBR-YTBW-B5I-5258,77,54
18-OBR-YTBW-B5I-5259,80,65
18-OBR-YTBW-B5I-526,58,41
18-OBR-YTBW-B5I-5260,86,67
18-OBR-YTBW-B5I-527,50,41
18-OBR-YTBW-B5I-528,58,42
18-OBR-YTBW-B5I-529,66,48
18-OBR-YTBW-B5I-530,60,55
18-OBR-YTBW-B5I-5301,78,59
18-OBR-YTBW-B5I-5302,75,59
18-OBR-YTBW-B5I-5303,78,61
18-OBR-YTBW-B5I-5304,76,61
18-OBR-YTBW-B5I-5305,63,58
18-OBR-YTBW-B5I-5306,89,67
18-OBR-YTBW-B5I-5307,84,59
18-OBR-YTBW-B5I-5308,67,55
18-OBR-YTBW-B5I-5309,60,54
18-OBR-YTBW-B5I-531,50,36
18-OBR-YTBW-B5I-5310,54,49
18-OBR-YTBW-B5I-5311,61,53
18-OBR-YTBW-B5I-5312,75,63
18-OBR-YTBW-B5I-5313,56,54
18-OBR-YTBW-B5I-5314,67,57
18-OBR-YTBW-B5I-5315,68,57
18-OBR-YTBW-B5I-5316,75,56
18-OBR-YTBW-B5I-5317,70,58
18-OBR-YTBW-B5I-5318,67,50
18-OBR-YTBW-B5I-5319,67,48
18-OBR-YTBW-B5I-532,51,43
18-OBR-YTBW-B5I-5320,80,54
18-OBR-YTBW-B5I-5321,55,37
18-OBR-YTBW-B5I-5322,74,49
18-OBR-YTBW-B5I-5323,69,45
18-OBR-YTBW-B5I-5324,83,67
18-OBR-YTBW-B5I-5325,80,64
18-OBR-YTBW-B5I-5326,71,60
18-OBR-YTBW-B5I-5327,86,65
18-OBR-YTBW-B5I-5328,88,63
18-OBR-YTBW-B5I-5329,75,58
18-OBR-YTBW-B5I-533,52,41
18-OBR-YTBW-B5I-5330,68,52
18-OBR-YTBW-B5I-5331,74,61
18-OBR-YTBW-B5I-5332,74,63
18-OBR-YTBW-B5I-5333,80,67
18-OBR-YTBW-B5I-5334,74,65
18-OBR-YTBW-B5I-5335,90,65
18-OBR-YTBW-B5I-5336,76,61
18-OBR-YTBW-B5I-5337,75,57
18-OBR-YTBW-B5I-5338,70,59
18-OBR-YTBW-B5I-5339,59,54
18-OBR-YTBW-B5I-534,53,39
18-OBR-YTBW-B5I-5340,45,43
18-OBR-YTBW-B5I-5341,51,48
18-OBR-YTBW-B5I-5342,60,50
18-OBR-YTBW-B5I-5343,60,54
18-OBR-YTBW-B5I-5344,72,65
18-OBR-YTBW-B5I-5345,62,61
18-OBR-YTBW-B5I-5346,63,56
18-OBR-YTBW-B5I-5347,78,67
18-OBR-YTBW-B5I-5348,64,55
18-OBR-YTBW-B5I-5349,57,50
18-OBR-YTBW-B5I-535,46,42
18-OBR-YTBW-B5I-5350,53,44
18-OBR-YTBW-B5I-5351,74,53
18-OBR-YTBW-B5I-5352,73,45
18-OBR-YTBW-B5I-5353,66,48
18-OBR-YTBW-B5I-5354,64,59
18-OBR-YTBW-B5I-5355,70,64
18-OBR-YTBW-B5I-5356,66,57
18-OBR-YTBW-B5I-5357,74,59
18-OBR-YTBW-B5I-5358,79,63
18-OBR-YTBW-B5I-5359,84,65
18-OBR-YTBW-B5I-536,46,30
18-OBR-YTBW-B5I-5360,81,60
18-OBR-YTBW-B5I-537,51,36
18-OBR-YTBW-B5I-538,58,41
18-OBR-YTBW-B5I-539,46,37
18-OBR-YTBW-B5I-540,58,46
18-OBR-YTBW-B5I-5401,75,59
18-OBR-YTBW-B5I-5402,76,57
18-OBR-YTBW-B5I-5403,78,57
18-OBR-YTBW-B5I-5404,69,63
18-OBR-YTBW-B5I-5405,65,60
18-OBR-YTBW-B5I-5406,74,65
18-OBR-YTBW-B5I-5407,68,57
18-OBR-YTBW-B5I-5408,65,57
18-OBR-YTBW-B5I-5409,75,50
18-OBR-YTBW-B5I-541,49,42
18-OBR-YTBW-B5I-5410,74,52
18-OBR-YTBW-B5I-5411,60,45
18-OBR-YTBW-B5I-5412,50,47
18-OBR-YTBW-B5I-5413,55,50
18-OBR-YTBW-B5I-5414,55,55
18-OBR-YTBW-B5I-5415,57,53
18-OBR-YTBW-B5I-5416,60,54
18-OBR-YTBW-B5I-5417,63,56
18-OBR-YTBW-B5I-5418,75,56
18-OBR-YTBW-B5I-5419,62,50
18-OBR-YTBW-B5I-542,50,41
18-OBR-YTBW-B5I-5420,68,47
18-OBR-YTBW-B5I-5421,93,52
18-OBR-YTBW-B5I-5422,80,48
18-OBR-YTBW-B5I-5423,69,50
18-OBR-YTBW-B5I-5424,84,63
18-OBR-YTBW-B5I-5425,83,70
18-OBR-YTBW-B5I-5426,58,54
18-OBR-YTBW-B5I-5427,66,54
18-OBR-YTBW-B5I-5428,70,54
18-OBR-YTBW-B5I-5429,69,55
18-OBR-YTBW-B5I-543,50,44
18-OBR-YTBW-B5I-5430,67,53
18-OBR-YTBW-B5I-5431,66,55
18-OBR-YTBW-B5I-5432,76,59
18-OBR-YTBW-B5I-5433,68,51
18-OBR-YTBW-B5I-5434,63,55
18-OBR-YTBW-B5I-5435,52,51
18-OBR-YTBW-B5I-5436,73,58
18-OBR-YTBW-B5I-5437,66,45
18-OBR-YTBW-B5I-5438,59,49
18-OBR-YTBW-B5I-5439,55,43
18-OBR-YTBW-B5I-544,53,36
18-OBR-YTBW-B5I-5440,61,44
18-OBR-YTBW-B5I-5441,48,44
18-OBR-YTBW-B5I-5442,47,42
18-OBR-YTBW-B5I-5443,68,55
18-OBR-YTBW-B5I-5444,58,55
18-OBR-YTBW-B5I-5445,49,46
18-OBR-YTBW-B5I-5446,65,70
18-OBR-YTBW-B5I-5447,66,58
18-OBR-YTBW-B5I-5448,62,54
18-OBR-YTBW-B5I-5449,59,50
18-OBR-YTBW-B5I-545,54,42
18-OBR-YTBW-B5I-5450,58,46
18-OBR-YTBW-B5I-5451,79,50
18-OBR-YTBW-B5I-5452,72,48
18-OBR-YTBW-B5I-5453,72,54
18-OBR-YTBW-B5I-5454,75,50
18-OBR-YTBW-B5I-5455,72,53
18-OBR-YTBW-B5I-5456,58,50
18-OBR-YTBW-B5I-5457,62,57
18-OBR-YTBW-B5I-5458,64,57
18-OBR-YTBW-B5I-5459,88,64
18-OBR-YTBW-B5I-546,50,44
18-OBR-YTBW-B5I-5460,84,60
18-OBR-YTBW-B5I-547,56,43
18-OBR-YTBW-B5I-548,55,43
18-OBR-YTBW-B5I-549,46,42
18-OBR-YTBW-B5I-550,55,39
18-OBR-YTBW-B5I-5501,69,55
18-OBR-YTBW-B5I-5502,65,49
18-OBR-YTBW-B5I-5503,61,44
18-OBR-YTBW-B5I-5504,63,45
18-OBR-YTBW-B5I-5505,62,47
18-OBR-YTBW-B5I-5506,80,56
18-OBR-YTBW-B5I-5507,81,69
18-OBR-YTBW-B5I-5508,70,61
18-OBR-YTBW-B5I-5509,76,60
18-OBR-YTBW-B5I-551,48,31
18-OBR-YTBW-B5I-5510,65,53
18-OBR-YTBW-B5I-5511,70,57
18-OBR-YTBW-B5I-5512,83,65
18-OBR-YTBW-B5I-5513,73,66
18-OBR-YTBW-B5I-5514,78,59
18-OBR-YTBW-B5I-5515,77,53
18-OBR-YTBW-B5I-5516,65,49
18-OBR-YTBW-B5I-5517,87,66
18-OBR-YTBW-B5I-5518,66,53
18-OBR-YTBW-B5I-5519,59,50
18-OBR-YTBW-B5I-552,45,34
18-OBR-YTBW-B5I-5520,66,56
18-OBR-YTBW-B5I-5521,62,49
18-OBR-YTBW-B5I-5522,63,58
18-OBR-YTBW-B5I-5523,80,57
18-OBR-YTBW-B5I-5524,85,60
18-OBR-YTBW-B5I-5525,70,46
18-OBR-YTBW-B5I-5526,72,66
18-OBR-YTBW-B5I-5527,88,63
18-OBR-YTBW-B5I-5528,89,62
18-OBR-YTBW-B5I-5529,98,74
18-OBR-YTBW-B5I-553,53,36
18-OBR-YTBW-B5I-5530,81,66
18-OBR-YTBW-B5I-5531,99,66
18-OBR-YTBW-B5I-5532,60,51
18-OBR-YTBW-B5I-5533,74,66
18-OBR-YTBW-B5I-5534,74,63
18-OBR-YTBW-B5I-5535,75,57
18-OBR-YTBW-B5I-5536,89,61
18-OBR-YTBW-B5I-5537,78,52
18-OBR-YTBW-B5I-5538,64,45
18-OBR-YTBW-B5I-5539,70,49
18-OBR-YTBW-B5I-554,52,36
18-OBR-YTBW-B5I-5540,49,44
18-OBR-YTBW-B5I-5541,58,58
18-OBR-YTBW-B5I-5542,65,50
18-OBR-YTBW-B5I-5543,74,57
18-OBR-YTBW-B5I-5544,64,46
18-OBR-YTBW-B5I-5545,73,53
18-OBR-YTBW-B5I-5546,62,56
18-OBR-YTBW-B5I-5547,73,68
18-OBR-YTBW-B5I-5548,78,63
18-OBR-YTBW-B5I-5549,74,57
18-OBR-YTBW-B5I-555,58,38
18-OBR-YTBW-B5I-5550,100,64
18-OBR-YTBW-B5I-5551,70,56
18-OBR-YTBW-B5I-5552,72,61
18-OBR-YTBW-B5I-5553,72,55
18-OBR-YTBW-B5I-5554,61,51
18-OBR-YTBW-B5I-5555,57,54
18-OBR-YTBW-B5I-5556,57,48
18-OBR-YTBW-B5I-5557,70,53
18-OBR-YTBW-B5I-5558,50,40
18-OBR-YTBW-B5I-5559,69,55
18-OBR-YTBW-B5I-556,45,35
18-OBR-YTBW-B5I-5560,64,54
18-OBR-YTBW-B5I-557,52,38
18-OBR-YTBW-B5I-558,48,47
18-OBR-YTBW-B5I-559,49,37
18-OBR-YTBW-B5I-560,52,41
18-OBR-YTBW-B5I-5601,59,49
18-OBR-YTBW-B5I-5602,55,49
18-OBR-YTBW-B5I-5603,77,53
18-OBR-YTBW-B5I-5604,79,64
18-OBR-YTBW-B5I-5605,59,58
18-OBR-YTBW-B5I-5606,69,54
18-OBR-YTBW-B5I-5607,72,59
18-OBR-YTBW-B5I-5608,84,59
18-OBR-YTBW-B5I-5609,67,57
18-OBR-YTBW-B5I-5610,75,56
18-OBR-YTBW-B5I-5611,84,63
18-OBR-YTBW-B5I-5612,91,64
18-OBR-YTBW-B5I-5613,104,74
18-OBR-YTBW-B5I-5614,87,60
18-OBR-YTBW-B5I-5615,88,63
18-OBR-YTBW-B5I-5616,81,59
18-OBR-YTBW-B5I-5617,72,61
18-OBR-YTBW-B5I-5618,68,52
18-OBR-YTBW-B5I-5619,65,52
18-OBR-YTBW-B5I-5620,72,51
18-OBR-YTBW-B5I-5621,62,53
18-OBR-YTBW-B5I-5622,66,51
18-OBR-YTBW-B5I-5623,77,50
18-OBR-YTBW-B5I-5624,83,62
18-OBR-YTBW-B5I-5625,81,59
18-OBR-YTBW-B5I-5626,70,57
18-OBR-YTBW-B5I-5627,78,60
18-OBR-YTBW-B5I-5628,69,53
18-OBR-YTBW-B5I-5629,75,48
18-OBR-YTBW-B5I-5630,72,54
18-OBR-YTBW-B5I-5631,80,65
18-OBR-YTBW-B5I-5632,81,69
18-OBR-YTBW-B5I-5633,79,60
18-OBR-YTBW-B5I-5634,85,57
18-OBR-YTBW-B5I-5635,78,55
18-OBR-YTBW-B5I-5636,73,53
18-OBR-YTBW-B5I-5637,83,64
18-OBR-YTBW-B5I-5638,69,49
18-OBR-YTBW-B5I-5639,57,49
18-OBR-YTBW-B5I-5640,54,46
18-OBR-YTBW-B5I-5641,82,60
18-OBR-YTBW-B5I-5642,70,51
18-OBR-YTBW-B5I-5643,74,49
18-OBR-YTBW-B5I-5644,85,66
18-OBR-YTBW-B5I-5645,71,50
18-OBR-YTBW-B5I-5646,75,55
18-OBR-YTBW-B5I-5647,74,51
18-OBR-YTBW-B5I-5648,85,69
18-OBR-YTBW-B5I-5649,85,62
18-OBR-YTBW-B5I-5650,77,56
18-OBR-YTBW-B5I-5651,82,58
18-OBR-YTBW-B5I-5652,80,62
18-OBR-YTBW-B5I-5653,96,71
18-OBR-YTBW-B5I-5654,85,64
18-OBR-YTBW-B5I-5655,73,60
18-OBR-YTBW-B5I-5656,80,65
18-OBR-YTBW-B5I-5657,76,58
18-OBR-YTBW-B5I-5658,88,56
18-OBR-YTBW-B5I-5659,79,57
18-OBR-YTBW-B5I-5660,61,52
18-OBR-YTBW-B5I-5701,78,54
18-OBR-YTBW-B5I-5702,65,54
18-OBR-YTBW-B5I-5703,72,56
18-OBR-YTBW-B5I-5704,73,62
18-OBR-YTBW-B5I-5705,79,68
18-OBR-YTBW-B5I-5706,86,67
18-OBR-YTBW-B5I-5707,72,66
18-OBR-YTBW-B5I-5708,85,63
18-OBR-YTBW-B5I-5709,84,61
18-OBR-YTBW-B5I-5710,71,53
18-OBR-YTBW-B5I-5711,78,63
18-OBR-YTBW-B5I-5712,84,67
18-OBR-YTBW-B5I-5713,94,73
18-OBR-YTBW-B5I-5714,78,67
18-OBR-YTBW-B5I-5715,76,73
18-OBR-YTBW-B5I-5716,79,60
18-OBR-YTBW-B5I-5717,71,55
18-OBR-YTBW-B5I-5718,61,46
18-OBR-YTBW-B5I-5719,80,57
18-OBR-YTBW-B5I-5720,58,46
18-OBR-YTBW-B5I-5721,67,57
18-OBR-YTBW-B5I-5722,88,58
18-OBR-YTBW-B5I-5723,86,59
18-OBR-YTBW-B5I-5724,76,62
18-OBR-YTBW-B5I-5725,77,60
18-OBR-YTBW-B5I-5726,81,63
18-OBR-YTBW-B5I-5727,81,70
18-OBR-YTBW-B5I-5728,75,67
18-OBR-YTBW-B5I-5729,76,63
18-OBR-YTBW-B5I-5730,70,56
18-OBR-YTBW-B5I-5731,72,55
18-OBR-YTBW-B5I-5732,76,55
18-OBR-YTBW-B5I-5733,84,65
18-OBR-YTBW-B5I-5734,78,57
18-OBR-YTBW-B5I-5735,74,59
18-OBR-YTBW-B5I-5736,68,56
18-OBR-YTBW-B5I-5737,78,55
18-OBR-YTBW-B5I-5738,84,54
18-OBR-YTBW-B5I-5739,49,45
18-OBR-YTBW-B5I-5740,60,46
18-OBR-YTBW-B5I-5741,81,57
18-OBR-YTBW-B5I-5742,68,59
18-OBR-YTBW-B5I-5743,80,56
18-OBR-YTBW-B5I-5744,78,54
18-OBR-YTBW-B5I-5745,74,58
18-OBR-YTBW-B5I-5746,67,51
18-OBR-YTBW-B5I-5747,83,63
18-OBR-YTBW-B5I-5748,76,63
18-OBR-YTBW-B5I-5749,79,64
18-OBR-YTBW-B5I-5750,69,53
18-OBR-YTBW-B5I-5751,77,58
18-OBR-YTBW-B5I-5752,62,54
18-OBR-YTBW-B5I-5753,68,57
18-OBR-YTBW-B5I-5754,74,56
18-OBR-YTBW-B5I-5755,77,59
18-OBR-YTBW-B5I-5756,73,51
18-OBR-YTBW-B5I-5757,65,51
18-OBR-YTBW-B5I-5758,70,48
18-OBR-YTBW-B5I-5759,57,45
18-OBR-YTBW-B5I-5760,49,43
18-OBR-YTBW-B5I-5801,58,47
18-OBR-YTBW-B5I-5802,58,48
18-OBR-YTBW-B5I-5803,61,47
18-OBR-YTBW-B5I-5804,79,62
18-OBR-YTBW-B5I-5805,74,55
18-OBR-YTBW-B5I-5806,66,52
18-OBR-YTBW-B5I-5807,73,55
18-OBR-YTBW-B5I-5808,81,64
