plot_id,trial,plot_no,seed_source,year,location,cycle,conditions,rep,block,subblock,col,row,entry,purpose,gid,tid,occ,site,planting_date,iyear,ilocation,itrial,icondition
18-OBR-YTBW-B5I-2002,YTBW_20,2002,,2018,Obregon,Y17-18,B5IR,1,,1,32,33,2002,,4755014,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2003,YTBW_20,2003,,2018,Obregon,Y17-18,B5IR,1,,1,33,33,2003,,8235612,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2004,YTBW_20,2004,,2018,Obregon,Y17-18,B5IR,1,,1,34,33,2004,,8235613,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2005,YTBW_20,2005,,2018,Obregon,Y17-18,B5IR,1,,1,35,33,2005,,8235614,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2006,YTBW_20,2006,,2018,Obregon,Y17-18,B5IR,1,,2,36,33,2006,,8235615,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2007,YTBW_20,2007,,2018,Obregon,Y17-18,B5IR,1,,2,37,33,2007,,8235616,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2008,YTBW_20,2008,,2018,Obregon,Y17-18,B5IR,1,,2,38,33,2008,,8235617,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2009,YTBW_20,2009,,2018,Obregon,Y17-18,B5IR,1,,2,39,33,2009,,8235618,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-201,YTBW_02,201,,2018,Obregon,Y17-18,B5IR,1,,1,1,33,201,,7806808,46407,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2010,YTBW_20,2010,,2018,Obregon,Y17-18,B5IR,1,,2,40,33,2010,,8235620,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2011,YTBW_20,2011,,2018,Obregon,Y17-18,B5IR,1,,3,41,33,2011,,8235622,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2012,YTBW_20,2012,,2018,Obregon,Y17-18,B5IR,1,,3,42,33,2012,,8235624,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2013,YTBW_20,2013,,2018,Obregon,Y17-18,B5IR,1,,3,43,33,2013,,8235625,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2014,YTBW_20,2014,,2018,Obregon,Y17-18,B5IR,1,,3,44,33,2014,,8235626,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2015,YTBW_20,2015,,2018,Obregon,Y17-18,B5IR,1,,3,45,33,2015,,8235627,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2016,YTBW_20,2016,,2018,Obregon,Y17-18,B5IR,1,,4,45,32,2016,,8235628,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2017,YTBW_20,2017,,2018,Obregon,Y17-18,B5IR,1,,4,44,32,2017,,8235629,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2018,YTBW_20,2018,,2018,Obregon,Y17-18,B5IR,1,,4,43,32,2018,,8235630,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2019,YTBW_20,2019,,2018,Obregon,Y17-18,B5IR,1,,4,42,32,2019,,8235631,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-202,YTBW_02,202,,2018,Obregon,Y17-18,B5IR,1,,1,2,33,202,,4755014,46407,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2020,YTBW_20,2020,,2018,Obregon,Y17-18,B5IR,1,,4,41,32,2020,,8235632,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2021,YTBW_20,2021,,2018,Obregon,Y17-18,B5IR,1,,5,40,32,2021,,8235633,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2022,YTBW_20,2022,,2018,Obregon,Y17-18,B5IR,1,,5,39,32,2022,,8235634,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2023,YTBW_20,2023,,2018,Obregon,Y17-18,B5IR,1,,5,38,32,2023,,8235635,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2024,YTBW_20,2024,,2018,Obregon,Y17-18,B5IR,1,,5,37,32,2024,,8235639,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2025,YTBW_20,2025,,2018,Obregon,Y17-18,B5IR,1,,5,36,32,2025,,8235640,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2026,YTBW_20,2026,,2018,Obregon,Y17-18,B5IR,1,,6,35,32,2026,,8235642,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2027,YTBW_20,2027,,2018,Obregon,Y17-18,B5IR,1,,6,34,32,2027,,8235643,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2028,YTBW_20,2028,,2018,Obregon,Y17-18,B5IR,1,,6,33,32,2028,,8235644,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2029,YTBW_20,2029,,2018,Obregon,Y17-18,B5IR,1,,6,32,32,2029,,8235645,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-203,YTBW_02,203,,2018,Obregon,Y17-18,B5IR,1,,1,3,33,203,,8234894,46407,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2030,YTBW_20,2030,,2018,Obregon,Y17-18,B5IR,1,,6,31,32,2030,,8235647,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2031,YTBW_20,2031,,2018,Obregon,Y17-18,B5IR,2,,1,31,31,2027,,8235643,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2032,YTBW_20,2032,,2018,Obregon,Y17-18,B5IR,2,,1,32,31,2010,,8235620,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2033,YTBW_20,2033,,2018,Obregon,Y17-18,B5IR,2,,1,33,31,2002,,4755014,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2034,YTBW_20,2034,,2018,Obregon,Y17-18,B5IR,2,,1,34,31,2015,,8235627,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2035,YTBW_20,2035,,2018,Obregon,Y17-18,B5IR,2,,1,35,31,2012,,8235624,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2036,YTBW_20,2036,,2018,Obregon,Y17-18,B5IR,2,,2,36,31,2017,,8235629,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2037,YTBW_20,2037,,2018,Obregon,Y17-18,B5IR,2,,2,37,31,2023,,8235635,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2038,YTBW_20,2038,,2018,Obregon,Y17-18,B5IR,2,,2,38,31,2006,,8235615,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2039,YTBW_20,2039,,2018,Obregon,Y17-18,B5IR,2,,2,39,31,2028,,8235644,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-204,YTBW_02,204,,2018,Obregon,Y17-18,B5IR,1,,1,4,33,204,,8234895,46407,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2040,YTBW_20,2040,,2018,Obregon,Y17-18,B5IR,2,,2,40,31,2005,,8235614,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2041,YTBW_20,2041,,2018,Obregon,Y17-18,B5IR,2,,3,41,31,2013,,8235625,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2042,YTBW_20,2042,,2018,Obregon,Y17-18,B5IR,2,,3,42,31,2014,,8235626,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2043,YTBW_20,2043,,2018,Obregon,Y17-18,B5IR,2,,3,43,31,2021,,8235633,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2044,YTBW_20,2044,,2018,Obregon,Y17-18,B5IR,2,,3,44,31,2016,,8235628,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2045,YTBW_20,2045,,2018,Obregon,Y17-18,B5IR,2,,3,45,31,2026,,8235642,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2046,YTBW_20,2046,,2018,Obregon,Y17-18,B5IR,2,,4,45,30,2004,,8235613,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2047,YTBW_20,2047,,2018,Obregon,Y17-18,B5IR,2,,4,44,30,2019,,8235631,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2048,YTBW_20,2048,,2018,Obregon,Y17-18,B5IR,2,,4,43,30,2001,,7806808,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2049,YTBW_20,2049,,2018,Obregon,Y17-18,B5IR,2,,4,42,30,2007,,8235616,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-205,YTBW_02,205,,2018,Obregon,Y17-18,B5IR,1,,1,5,33,205,,8234896,46407,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2050,YTBW_20,2050,,2018,Obregon,Y17-18,B5IR,2,,4,41,30,2029,,8235645,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2051,YTBW_20,2051,,2018,Obregon,Y17-18,B5IR,2,,5,40,30,2022,,8235634,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2052,YTBW_20,2052,,2018,Obregon,Y17-18,B5IR,2,,5,39,30,2020,,8235632,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2053,YTBW_20,2053,,2018,Obregon,Y17-18,B5IR,2,,5,38,30,2025,,8235640,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2054,YTBW_20,2054,,2018,Obregon,Y17-18,B5IR,2,,5,37,30,2003,,8235612,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2055,YTBW_20,2055,,2018,Obregon,Y17-18,B5IR,2,,5,36,30,2009,,8235618,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2056,YTBW_20,2056,,2018,Obregon,Y17-18,B5IR,2,,6,35,30,2011,,8235622,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2057,YTBW_20,2057,,2018,Obregon,Y17-18,B5IR,2,,6,34,30,2030,,8235647,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2058,YTBW_20,2058,,2018,Obregon,Y17-18,B5IR,2,,6,33,30,2008,,8235617,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2059,YTBW_20,2059,,2018,Obregon,Y17-18,B5IR,2,,6,32,30,2024,,8235639,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-206,YTBW_02,206,,2018,Obregon,Y17-18,B5IR,1,,2,6,33,206,,8234897,46407,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2060,YTBW_20,2060,,2018,Obregon,Y17-18,B5IR,2,,6,31,30,2018,,8235630,46425,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-207,YTBW_02,207,,2018,Obregon,Y17-18,B5IR,1,,2,7,33,207,,8234898,46407,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-208,YTBW_02,208,,2018,Obregon,Y17-18,B5IR,1,,2,8,33,208,,8234899,46407,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-209,YTBW_02,209,,2018,Obregon,Y17-18,B5IR,1,,2,9,33,209,,8234901,46407,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-210,YTBW_02,210,,2018,Obregon,Y17-18,B5IR,1,,2,10,33,210,,8234902,46407,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2101,YTBW_21,2101,,2018,Obregon,Y17-18,B5IR,1,,1,31,29,2101,,7806808,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2102,YTBW_21,2102,,2018,Obregon,Y17-18,B5IR,1,,1,32,29,2102,,4755014,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2103,YTBW_21,2103,,2018,Obregon,Y17-18,B5IR,1,,1,33,29,2103,,8235648,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2104,YTBW_21,2104,,2018,Obregon,Y17-18,B5IR,1,,1,34,29,2104,,8235651,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2105,YTBW_21,2105,,2018,Obregon,Y17-18,B5IR,1,,1,35,29,2105,,8235656,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2106,YTBW_21,2106,,2018,Obregon,Y17-18,B5IR,1,,2,36,29,2106,,8235657,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2107,YTBW_21,2107,,2018,Obregon,Y17-18,B5IR,1,,2,37,29,2107,,8235658,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2108,YTBW_21,2108,,2018,Obregon,Y17-18,B5IR,1,,2,38,29,2108,,8235660,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2109,YTBW_21,2109,,2018,Obregon,Y17-18,B5IR,1,,2,39,29,2109,,8235662,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-211,YTBW_02,211,,2018,Obregon,Y17-18,B5IR,1,,3,11,33,211,,8234903,46407,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2110,YTBW_21,2110,,2018,Obregon,Y17-18,B5IR,1,,2,40,29,2110,,8235663,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2111,YTBW_21,2111,,2018,Obregon,Y17-18,B5IR,1,,3,41,29,2111,,8235668,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2112,YTBW_21,2112,,2018,Obregon,Y17-18,B5IR,1,,3,42,29,2112,,8235669,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2113,YTBW_21,2113,,2018,Obregon,Y17-18,B5IR,1,,3,43,29,2113,,8235672,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2114,YTBW_21,2114,,2018,Obregon,Y17-18,B5IR,1,,3,44,29,2114,,8235676,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2115,YTBW_21,2115,,2018,Obregon,Y17-18,B5IR,1,,3,45,29,2115,,8235677,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2116,YTBW_21,2116,,2018,Obregon,Y17-18,B5IR,1,,4,45,28,2116,,8235678,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2117,YTBW_21,2117,,2018,Obregon,Y17-18,B5IR,1,,4,44,28,2117,,8235679,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2118,YTBW_21,2118,,2018,Obregon,Y17-18,B5IR,1,,4,43,28,2118,,8235680,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2119,YTBW_21,2119,,2018,Obregon,Y17-18,B5IR,1,,4,42,28,2119,,8235681,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-212,YTBW_02,212,,2018,Obregon,Y17-18,B5IR,1,,3,12,33,212,,8234904,46407,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2120,YTBW_21,2120,,2018,Obregon,Y17-18,B5IR,1,,4,41,28,2120,,8235683,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2121,YTBW_21,2121,,2018,Obregon,Y17-18,B5IR,1,,5,40,28,2121,,8235684,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2122,YTBW_21,2122,,2018,Obregon,Y17-18,B5IR,1,,5,39,28,2122,,8235686,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2123,YTBW_21,2123,,2018,Obregon,Y17-18,B5IR,1,,5,38,28,2123,,8235687,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2124,YTBW_21,2124,,2018,Obregon,Y17-18,B5IR,1,,5,37,28,2124,,8235688,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2125,YTBW_21,2125,,2018,Obregon,Y17-18,B5IR,1,,5,36,28,2125,,8235689,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2126,YTBW_21,2126,,2018,Obregon,Y17-18,B5IR,1,,6,35,28,2126,,8235691,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2127,YTBW_21,2127,,2018,Obregon,Y17-18,B5IR,1,,6,34,28,2127,,8235692,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2128,YTBW_21,2128,,2018,Obregon,Y17-18,B5IR,1,,6,33,28,2128,,8235693,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2129,YTBW_21,2129,,2018,Obregon,Y17-18,B5IR,1,,6,32,28,2129,,8235695,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-213,YTBW_02,213,,2018,Obregon,Y17-18,B5IR,1,,3,13,33,213,,8234905,46407,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2130,YTBW_21,2130,,2018,Obregon,Y17-18,B5IR,1,,6,31,28,2130,,8235696,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2131,YTBW_21,2131,,2018,Obregon,Y17-18,B5IR,2,,1,31,27,2127,,8235692,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2132,YTBW_21,2132,,2018,Obregon,Y17-18,B5IR,2,,1,32,27,2110,,8235663,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2133,YTBW_21,2133,,2018,Obregon,Y17-18,B5IR,2,,1,33,27,2102,,4755014,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2134,YTBW_21,2134,,2018,Obregon,Y17-18,B5IR,2,,1,34,27,2115,,8235677,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2135,YTBW_21,2135,,2018,Obregon,Y17-18,B5IR,2,,1,35,27,2112,,8235669,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2136,YTBW_21,2136,,2018,Obregon,Y17-18,B5IR,2,,2,36,27,2117,,8235679,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2137,YTBW_21,2137,,2018,Obregon,Y17-18,B5IR,2,,2,37,27,2123,,8235687,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2138,YTBW_21,2138,,2018,Obregon,Y17-18,B5IR,2,,2,38,27,2106,,8235657,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2139,YTBW_21,2139,,2018,Obregon,Y17-18,B5IR,2,,2,39,27,2128,,8235693,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-214,YTBW_02,214,,2018,Obregon,Y17-18,B5IR,1,,3,14,33,214,,8234906,46407,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2140,YTBW_21,2140,,2018,Obregon,Y17-18,B5IR,2,,2,40,27,2105,,8235656,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2141,YTBW_21,2141,,2018,Obregon,Y17-18,B5IR,2,,3,41,27,2113,,8235672,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2142,YTBW_21,2142,,2018,Obregon,Y17-18,B5IR,2,,3,42,27,2114,,8235676,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2143,YTBW_21,2143,,2018,Obregon,Y17-18,B5IR,2,,3,43,27,2121,,8235684,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2144,YTBW_21,2144,,2018,Obregon,Y17-18,B5IR,2,,3,44,27,2116,,8235678,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2145,YTBW_21,2145,,2018,Obregon,Y17-18,B5IR,2,,3,45,27,2126,,8235691,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2146,YTBW_21,2146,,2018,Obregon,Y17-18,B5IR,2,,4,45,26,2104,,8235651,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2147,YTBW_21,2147,,2018,Obregon,Y17-18,B5IR,2,,4,44,26,2119,,8235681,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2148,YTBW_21,2148,,2018,Obregon,Y17-18,B5IR,2,,4,43,26,2101,,7806808,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2149,YTBW_21,2149,,2018,Obregon,Y17-18,B5IR,2,,4,42,26,2107,,8235658,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-215,YTBW_02,215,,2018,Obregon,Y17-18,B5IR,1,,3,15,33,215,,8234907,46407,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2150,YTBW_21,2150,,2018,Obregon,Y17-18,B5IR,2,,4,41,26,2129,,8235695,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2151,YTBW_21,2151,,2018,Obregon,Y17-18,B5IR,2,,5,40,26,2122,,8235686,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2152,YTBW_21,2152,,2018,Obregon,Y17-18,B5IR,2,,5,39,26,2120,,8235683,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2153,YTBW_21,2153,,2018,Obregon,Y17-18,B5IR,2,,5,38,26,2125,,8235689,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2154,YTBW_21,2154,,2018,Obregon,Y17-18,B5IR,2,,5,37,26,2103,,8235648,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2155,YTBW_21,2155,,2018,Obregon,Y17-18,B5IR,2,,5,36,26,2109,,8235662,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2156,YTBW_21,2156,,2018,Obregon,Y17-18,B5IR,2,,6,35,26,2111,,8235668,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2157,YTBW_21,2157,,2018,Obregon,Y17-18,B5IR,2,,6,34,26,2130,,8235696,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2158,YTBW_21,2158,,2018,Obregon,Y17-18,B5IR,2,,6,33,26,2108,,8235660,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2159,YTBW_21,2159,,2018,Obregon,Y17-18,B5IR,2,,6,32,26,2124,,8235688,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-216,YTBW_02,216,,2018,Obregon,Y17-18,B5IR,1,,4,15,32,216,,8234908,46407,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2160,YTBW_21,2160,,2018,Obregon,Y17-18,B5IR,2,,6,31,26,2118,,8235680,46426,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-217,YTBW_02,217,,2018,Obregon,Y17-18,B5IR,1,,4,14,32,217,,8234909,46407,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-218,YTBW_02,218,,2018,Obregon,Y17-18,B5IR,1,,4,13,32,218,,8234911,46407,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-219,YTBW_02,219,,2018,Obregon,Y17-18,B5IR,1,,4,12,32,219,,8234912,46407,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-220,YTBW_02,220,,2018,Obregon,Y17-18,B5IR,1,,4,11,32,220,,8234913,46407,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2201,YTBW_22,2201,,2018,Obregon,Y17-18,B5IR,1,,1,31,25,2201,,7806808,46427,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-2202,YTBW_22,2202,,2018,Obregon,Y17-18,B5IR,1,,1,32,25,2202,,4755014,46427,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
